"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"C1qtnf2",4.02854547240059e-16,1.15870312277161,0.41,0.295,1.01072177357058e-11
"Tor1aip1",4.07388910991072e-16,-0.834014954698292,0.317,0.43,1.0220980387855e-11
"Narfl",4.17846966925702e-16,1.30530231727061,0.128,0.053,1.04833625531989e-11
"Sag",4.20350271131108e-16,-2.32618076591191,0.018,0.082,1.05461679524084e-11
"1110057K04Rik",4.28024068313152e-16,2.26828475150618,0.087,0.028,1.07386958499087e-11
"Shank1",4.29250463598479e-16,-1.01042801105145,0.109,0.04,1.07694648812222e-11
"Emc2",4.34287678655759e-16,-0.261435982925073,0.193,0.322,1.08958435697943e-11
"Ryr2",4.37056340593147e-16,-3.92107198085914,0.025,0.093,1.09653065291415e-11
"Pcdhgb4",4.47857045033687e-16,-0.721782714035689,0.098,0.2,1.12362854028502e-11
"C030046E11Rik",4.53455521079635e-16,2.4281532075694,0.076,0.022,1.1376745568367e-11
"Mfng",4.53526942833336e-16,-2.06667648513712,0.019,0.083,1.13785374687456e-11
"Cdk17",4.56012815723241e-16,-0.647006020742337,0.083,0.18,1.14409055336804e-11
"Atp1a4",4.58536242290429e-16,4.60756578333857,0.042,0.005,1.15042157828246e-11
"Srsf3",4.65837097248147e-16,-0.350106992469617,0.641,0.708,1.16873869328588e-11
"Crispld1",4.70080502701168e-16,-2.50991385709399,0.019,0.084,1.17938497322696e-11
"Nudt18",4.71590364452238e-16,-0.861510869837076,0.069,0.161,1.18317306537422e-11
"Focad",4.74435683240616e-16,2.68775697571318,0.152,0.074,1.19031168568238e-11
"Pde4b",4.76046412074604e-16,1.09896209440446,0.52,0.416,1.19435284325397e-11
"Rbck1",4.76817087064407e-16,-0.428357043497812,0.245,0.375,1.19628638973589e-11
"Hoxb4",4.80578062016717e-16,-4.83667148555464,0.002,0.051,1.20572229979374e-11
"Arih1",4.82925094416521e-16,-0.577240933503199,0.113,0.216,1.21161076938161e-11
"Med29",4.86366793731915e-16,-0.850232273174705,0.16,0.269,1.220245648794e-11
"Psmb1",4.89614639486672e-16,-0.237476722120391,0.567,0.696,1.22839416900811e-11
"Elp1",4.92217047388714e-16,-1.06314839992427,0.015,0.077,1.23492335019355e-11
"Spats2l",4.92967508989801e-16,-0.817558530262679,0.09,0.187,1.23680618330451e-11
"Rpia",4.95694401937131e-16,-1.83074128969519,0.026,0.095,1.24364768502007e-11
"Cxcr4",4.97332077645088e-16,0.628309772751425,0.062,0.014,1.24775644960376e-11
"Fbxl13",5.00941457635667e-16,-3.02465182170058,0.011,0.07,1.25681202306213e-11
"Ccn4",5.01799943999162e-16,-2.81887488852881,0.005,0.057,1.2589658794995e-11
"Prkcb",5.11096419425176e-16,3.23627519414661,0.07,0.018,1.28228980669582e-11
"Epb41l5",5.13383232905166e-16,-2.38864683129844,0.008,0.063,1.28802719303577e-11
"Tamalin",5.14321159412288e-16,-4.14547460169851,0.019,0.083,1.29038035684949e-11
"Kif5b",5.15401409946878e-16,-0.248321029215446,0.489,0.61,1.29309059741572e-11
"Tpsg1",5.20087661165056e-16,-3.40644684494974,0.006,0.058,1.30484793309701e-11
"Prune1",5.25022057215298e-16,-2.97055844966047,0.009,0.066,1.31722783934746e-11
"Pnpo",5.36412388583179e-16,-2.26111975753083,0.013,0.073,1.34580504171634e-11
"Hey1",5.5756656842582e-16,-0.594903336298138,0.085,0.183,1.39887876352354e-11
"Me1",5.81083504400365e-16,-2.705440794533,0.026,0.094,1.45788040419007e-11
"Car11",5.83968406125276e-16,1.04981173317083,0.198,0.105,1.4651183341277e-11
"9930111J21Rik1",5.96852142968064e-16,2.58055846586419,0.078,0.023,1.49744234149258e-11
"Ampd3",5.97793780984075e-16,1.8602880971584,0.162,0.079,1.49980481711095e-11
"Cdc42ep5",6.02250393950602e-16,-0.660723887976918,0.181,0.297,1.51098601338267e-11
"Trio",6.11980371498318e-16,0.755944708145995,0.272,0.165,1.53539755405213e-11
"Gm12912",6.16805588329792e-16,-2.46989876485521,0.01,0.067,1.54750354056062e-11
"Zfyve20",6.16931127448708e-16,2.04268442809884,0.076,0.021,1.54781850565606e-11
"Pdgfc",6.24002132637807e-16,-6.4141015905976,0.002,0.05,1.56555895057499e-11
"Gm4951",6.32496825761796e-16,-2.62102083731221,0.015,0.076,1.58687128615377e-11
"Dcxr",6.45554920875268e-16,-1.69748690642685,0.024,0.093,1.61963274098396e-11
"Hoxd9",6.51611464341962e-16,-6.89703345398156,0.001,0.047,1.63482800288755e-11
"Hdac1",6.54681915996094e-16,-0.746588576087692,0.299,0.411,1.6425314590426e-11
"Myl6b",6.5473476023691e-16,0.827263812850444,0.021,0.089,1.64266403995838e-11
"Entr1",6.56943365320881e-16,-0.40541134301942,0.052,0.136,1.64820520925356e-11
"Ap4s1",6.60888276167218e-16,-0.801975273428629,0.125,0.232,1.65810259607593e-11
"Mafk",6.70239265776692e-16,-0.896884921892508,0.208,0.322,1.68156329390714e-11
"Usp24",6.82585956070286e-16,1.18652521898591,0.282,0.173,1.71253990518474e-11
"Gm27021",7.00540485725081e-16,-1.42912085649053,0.016,0.079,1.75758602463566e-11
"Cep112it",7.02307128910424e-16,-0.831781644956752,0.053,0.14,1.76201835572336e-11
"Dhtkd1",7.17321173512596e-16,-0.508770846174452,0.025,0.094,1.79968709222575e-11
"Mir100hg",7.49863729866649e-16,-2.14163048522335,0.014,0.073,1.88133311186243e-11
"Arf2",7.533407025261e-16,-0.237115984746796,0.165,0.288,1.89005648856773e-11
"Gle1",7.5816167123651e-16,-0.507862430022926,0.131,0.238,1.90215181696528e-11
"Stap2",7.64449351188044e-16,-2.12285129682555,0.024,0.09,1.91792697719568e-11
"Fgf4",7.71897613008509e-16,-0.601561434657341,0.064,0.016,1.93661392127705e-11
"Coq8b",7.72223681846086e-16,-0.521117615276911,0.009,0.064,1.93743199538365e-11
"P2rx3",7.9755931871348e-16,-0.674042253028274,0.018,0.082,2.00099657472025e-11
"Tmem35b",7.98225662380502e-16,-3.16621072830704,0.009,0.064,2.00266836434644e-11
"Golm2",8.06899195263693e-16,-1.16035880649308,0.022,0.089,2.02442939099708e-11
"St3gal5",8.07640145001728e-16,-1.78843676546509,0.031,0.102,2.02628835979484e-11
"Pcolce2",8.18134476548652e-16,-4.54734201465901,0.096,0.191,2.05261758821291e-11
"Mir702",8.6498472543808e-16,-1.61345923163372,0.007,0.061,2.1701601776516e-11
"Pcnx4",8.83279862692269e-16,-0.877073125187667,0.011,0.068,2.21606084750863e-11
"Ints14",9.3820976283925e-16,-0.842353589163489,0.024,0.091,2.35387447398739e-11
"Mir3064",9.53016489273509e-16,0.436732844281203,0.549,0.393,2.39102306993831e-11
"Fam214a",9.77394282375351e-16,1.78324467391451,0.243,0.148,2.45218451505152e-11
"Smarce1",1.01719770068972e-15,-0.69994790161737,0.213,0.328,2.55204731126044e-11
"Ctgf",1.06859400449828e-15,-2.87133790319517,0.078,0.163,2.68099549788574e-11
"Chrdl1",1.07008044063918e-15,-4.9636822188437,0.018,0.081,2.68472481751964e-11
"Asl",1.07903720854061e-15,-0.929618577591026,0.058,0.143,2.70719645250755e-11
"Nkiras1",1.08405324611917e-15,-0.409809769728635,0.119,0.226,2.71978118918839e-11
"Dpcd",1.09050630354945e-15,-0.628753045214634,0.066,0.156,2.73597126497521e-11
"Tepsin",1.1103776817543e-15,-2.73610687927566,0.004,0.053,2.78582656575335e-11
"Triobp",1.11344977843607e-15,-0.402514468570907,0.243,0.376,2.79353414911827e-11
"LOC100504703",1.14201851832635e-15,3.5046876954508,0.05,0.009,2.86521026062898e-11
"Zdhhc21",1.15847521898436e-15,-0.956945589709413,0.059,0.145,2.90649847690987e-11
"Ezr",1.16790530457967e-15,-0.935532032655642,0.036,0.11,2.93015761865994e-11
"Actg-ps1",1.19193383772769e-15,-2.20069155976022,0.003,0.051,2.990442805475e-11
"Lyar",1.20707864054278e-15,-0.576789617362254,0.105,0.208,3.02843960125778e-11
"Tulp2",1.225622943303e-15,-0.296135701505401,0.031,0.104,3.0749654024529e-11
"Pls3",1.28420349816775e-15,-0.392291083074032,0.501,0.612,3.22193815655306e-11
"Iqsec1",1.29655836867451e-15,0.672979495461626,0.414,0.289,3.25293529116748e-11
"Umad1",1.31399579269663e-15,-1.50254994267287,0.015,0.076,3.29668404429657e-11
"Arhgef25",1.34493867264768e-15,0.787676621346928,0.499,0.388,3.37431663580577e-11
"Nuak1",1.36667647936344e-15,-1.8443084337015,0.091,0.182,3.42885461907494e-11
"Srl",1.3795829139566e-15,-2.96398093616759,0.01,0.065,3.46123557282571e-11
"Bmp6",1.40378850887947e-15,-5.95143234875299,0.01,0.065,3.52196498992771e-11
"Ints11",1.42005983921391e-15,-0.709481815982216,0.035,0.109,3.56278813060379e-11
"Fam189a2",1.4287497933284e-15,-2.69916307682583,0.012,0.07,3.58459035648162e-11
"Vps13a",1.44466733113941e-15,1.60119680826803,0.196,0.104,3.62452586709566e-11
"Sort1",1.45304413934243e-15,1.01936117031187,0.408,0.295,3.64554244119623e-11
"Dnajb14",1.47313447323069e-15,-0.780810460215885,0.118,0.224,3.69594707988848e-11
"Abcg1",1.49117323542951e-15,1.51648933646316,0.188,0.099,3.7412045303691e-11
"Map3k8",1.50424517445677e-15,-0.736574408060361,0.063,0.151,3.77400071819459e-11
"Klhl32",1.54915840050656e-15,-1.89854882520499,0.009,0.063,3.88668351103092e-11
"Midn",1.55289308655466e-15,-1.23059331818932,0.16,0.264,3.89605346485698e-11
"Relt",1.58269367939535e-15,-5.31206624589408,0.003,0.051,3.970820172235e-11
"Hunk",1.68563277100891e-15,3.75655553627213,0.055,0.011,4.22908405918425e-11
"Kirrel",1.70327060597739e-15,1.70061949510743,0.255,0.158,4.27333562333668e-11
"Slc23a2",1.70558722367895e-15,1.62028328327621,0.25,0.153,4.27914778548813e-11
"Ripply3",1.70883021807218e-15,-1.20799026135679,0.039,0.115,4.28728413412129e-11
"Zmynd15",1.71250930744016e-15,-2.87782407720537,0.026,0.092,4.29651460143661e-11
"Ip6k1",1.71449125251266e-15,1.11940949002401,0.392,0.277,4.30148710342901e-11
"Dact3",1.71601790927909e-15,-0.78918363592781,0.044,0.123,4.3053173325903e-11
"Fam173a",1.73724480969653e-15,0.646227036941376,0.272,0.159,4.35857350304763e-11
"Pp2d1",1.73985599764432e-15,-0.286622107041966,0.031,0.103,4.36512471248983e-11
"Zfp106",1.7676163313625e-15,-0.404921606578288,0.183,0.299,4.43477261375537e-11
"Gm6251",1.78724105508647e-15,2.42351979372957,0.06,0.014,4.48400908310644e-11
"Snhg7",1.80363165066802e-15,2.51954907002349,0.055,0.011,4.52513144836098e-11
"Maco1",1.82934878590258e-15,-2.33586561418797,0.008,0.061,4.58965316895098e-11
"Wtip",1.83138205136544e-15,-1.13084087986351,0.143,0.247,4.59475442867075e-11
"Rtf1",1.83328113210972e-15,-0.735872995807115,0.23,0.345,4.59951903235008e-11
"Epha1",1.85770690573258e-15,-0.785968095032825,0.059,0.146,4.66080085579246e-11
"2310045N01Rik",1.89527654425503e-15,2.01362112567981,0.101,0.037,4.75505932188144e-11
"Ddx26b",1.91408406102041e-15,1.17345046699111,0.163,0.078,4.80224550069409e-11
"Skiv2l2",1.92974735696048e-15,1.53520804941837,0.157,0.074,4.84154314387815e-11
"Hmox1",1.93750536254862e-15,-1.92410598102762,0.047,0.126,4.86100720409824e-11
"2510002D24Rik",1.94367315512677e-15,-0.906209205043713,0.088,0.184,4.87648157889754e-11
"Gfus",1.94768029477362e-15,-1.08441005637238,0.022,0.087,4.88653509155753e-11
"Tmem242",1.99382615131977e-15,-0.359115940738247,0.225,0.357,5.00231043104617e-11
"Mir99ahg",2.01386538195688e-15,-1.17533472750996,0.027,0.096,5.05258685679162e-11
"Synb",2.01497742247259e-15,-1.85378894658978,0.014,0.072,5.05537685524148e-11
"AA987161",2.0233515645768e-15,2.91992313586055,0.055,0.011,5.07638674036675e-11
"Fam160a2",2.03667393545731e-15,1.45059192379094,0.142,0.065,5.10981123666884e-11
"Sertad4",2.04286063036372e-15,-1.28243982862195,0.022,0.087,5.12533303551952e-11
"Zfp445",2.04495835464156e-15,1.94494451511477,0.178,0.094,5.13059601596021e-11
"Gm15501",2.07916288962061e-15,-1.33019110737777,0.014,0.073,5.21641177376914e-11
"Il4i1",2.13054800290217e-15,-1.79827606865429,0.016,0.077,5.34533188448126e-11
"Fbxl18",2.13072771476517e-15,-2.07448809478789,0.024,0.089,5.34578276357435e-11
"Has3",2.16654039950768e-15,-0.630573184308417,0.035,0.109,5.43563320832483e-11
"Hsdl1",2.16852763293196e-15,-0.638857676063293,0.061,0.147,5.440618978263e-11
"Atf6",2.2112132304781e-15,-0.482749845534263,0.074,0.166,5.54771287394651e-11
"AA465934",2.21581312028916e-15,-0.325631730796843,0.158,0.282,5.55925353749346e-11
"2310022A10Rik",2.23263551829116e-15,-0.510773535745238,0.081,0.177,5.60145925184068e-11
"Mrgpre",2.26240307034449e-15,0.745232532941897,0.019,0.081,5.67614306318729e-11
"Nop56",2.26810409053056e-15,-0.588057249408415,0.169,0.286,5.69044635273211e-11
"Pcdhga5",2.28370403281953e-15,-0.864689433500675,0.103,0.202,5.72958504794091e-11
"Nectin2",2.31430561786533e-15,-1.6357082312299,0.011,0.067,5.80636136466233e-11
"Fads2",2.31827704932836e-15,1.58562629747642,0.221,0.131,5.81632528905993e-11
"Rilpl1",2.32189976879962e-15,-0.567955778998432,0.147,0.258,5.82541432994138e-11
"Calml4",2.3888023147539e-15,-5.01649231796903,0.002,0.049,5.99326612748605e-11
"Irs2",2.40123196710865e-15,-1.51266477000292,0.073,0.164,6.02445088227889e-11
"Shroom4",2.4065440093222e-15,-2.3675519588612,0.021,0.083,6.03777826498848e-11
"Zeb2os",2.41530282066091e-15,-1.02932374409958,0.043,0.12,6.05975324675615e-11
"Cpa6",2.43851566919423e-15,-1.40818842469425,0.014,0.073,6.1179919624414e-11
"Nampt",2.46007926414313e-15,0.289275016974712,0.146,0.265,6.17209286580869e-11
"Dync2i1",2.63427409024532e-15,-1.34172099776112,0.013,0.07,6.60913026501648e-11
"Gm5525",2.71877631021527e-15,-1.54033052520086,0.007,0.06,6.8211378846991e-11
"Lnp",2.75530157221796e-15,1.35963246227841,0.114,0.045,6.91277611453765e-11
"1700021K19Rik",2.77418842145561e-15,1.75934860988913,0.101,0.038,6.96016133058998e-11
"Adnp",2.78980187041472e-15,2.269647283924,0.192,0.105,6.99933391268349e-11
"Chchd1",2.83159392479483e-15,-0.73208153060763,0.232,0.351,7.10418599791776e-11
"Slc27a3",2.85374794952872e-15,-3.11451995696548,0.013,0.07,7.1597682305726e-11
"Ascl4",2.87592698392525e-15,-1.7003071355237,0.022,0.086,7.21541320997006e-11
"Sp3os",2.89698805896899e-15,0.500855977445507,0.136,0.059,7.26825334114731e-11
"Ptafr",2.90664351601321e-15,-3.51671626699863,0.009,0.063,7.29247791732555e-11
"Gm16062",2.9937955845613e-15,-0.578385910802157,0.038,0.113,7.51113374210584e-11
"Slc10a6",3.00537156157398e-15,-2.9980538788274,0.024,0.089,7.54017671083295e-11
"Cotl1",3.05371653877868e-15,-0.779948793305621,0.084,0.179,7.66146942414184e-11
"Cdc42",3.16149206376998e-15,0.56243368751185,0.835,0.816,7.9318674387925e-11
"Pthlh",3.16948118617404e-15,-7.84040818677198,0.001,0.045,7.95191134799205e-11
"Dcaf1",3.17570014160731e-15,-0.495010208316244,0.019,0.082,7.96751408527858e-11
"Hist1h1c",3.20330565317109e-15,-1.83224490076885,0.056,0.134,8.03677355324095e-11
"Zic2",3.39677769150168e-15,2.08720949762803,0.093,0.033,8.52217555020858e-11
"Rnf44",3.53660270368418e-15,0.705879267195227,0.49,0.36,8.87298252327323e-11
"Klhl4",3.53948524739329e-15,-1.63301908238288,0.008,0.061,8.88021453718503e-11
"Abhd11os",3.54401799202868e-15,-2.0640904788299,0.02,0.083,8.89158674020075e-11
"Oga",3.57019383765119e-15,-1.45076575909243,0.024,0.089,8.95725931928306e-11
"Cep295",3.59402813114142e-15,-2.25517246500895,0.021,0.083,9.0170571782207e-11
"Fbxo31",3.63423746828395e-15,-0.472562133847912,0.089,0.187,9.11793838417761e-11
"Actb",3.66030854965496e-15,-0.42435115670283,0.981,0.981,9.18334812022933e-11
"Atxn7l1.2",3.66248141650841e-15,2.37195151663932,0.063,0.016,9.18879962587795e-11
"Gm11960",3.69180778072438e-15,-1.43834066980948,0.014,0.071,9.2623765410594e-11
"Upp1",3.75599638156366e-15,-1.70362898578048,0.009,0.062,9.42341932170506e-11
"Siva1",3.77432106620975e-15,-0.584359832232007,0.225,0.342,9.46939412301365e-11
"Ankrd33b",3.78096469658699e-15,-2.4116881871463,0.014,0.072,9.4860623272671e-11
"Acot2",3.79486498717288e-15,0.944417093305664,0.281,0.18,9.52093676631804e-11
"Mir22hg",3.81458145298994e-15,-0.675158716555402,0.058,0.143,9.57040340740645e-11
"Cnbp",3.85088911799969e-15,0.457346856279784,0.87,0.87,9.66149570814943e-11
"Znf512b",3.91468351994762e-15,1.50108884067582,0.101,0.038,9.82154948319658e-11
"Lgalsl",3.92238900494355e-15,-0.617787117879439,0.241,0.357,9.84088177450287e-11
"Rbpms2",3.9739528666236e-15,-1.19814170167115,0.291,0.389,9.97025034707196e-11
"Serpina3n",4.08555117382811e-15,-4.59331365832121,0.067,0.152,1.02502393400173e-10
"Prdx6b",4.22318504228776e-15,0.524318046089995,0.063,0.016,1.05955489525958e-10
"H4c4",4.24901768677041e-15,-0.901404662378364,0.015,0.074,1.06603604743383e-10
"Chka",4.27680824099616e-15,-0.756126362445556,0.072,0.161,1.07300841958353e-10
"Gm16039",4.33669117491055e-15,2.45027595464185,0.065,0.017,1.08803244887331e-10
"Gdf10",4.47482180711559e-15,-0.492144358114635,0.046,0.125,1.12268804318723e-10
"DHRSX",4.5338243589704e-15,-4.71751572182083,0.001,0.046,1.13749119342208e-10
"Atn1.1",4.60114249521434e-15,-2.92220951222826,0.004,0.051,1.15438064062432e-10
"Lamtor4",4.60753631309896e-15,-0.718501947595541,0.254,0.366,1.1559847855934e-10
"Rbmx",4.63978752517553e-15,1.56913383942985,0.3,0.203,1.16407629219129e-10
"Rps18-ps1",4.65739750354288e-15,-1.61912923366648,0.002,0.048,1.16849445966387e-10
"Peg12",4.67963785811943e-15,-0.410372808589869,0.044,0.12,1.17407434222358e-10
"Polr1h",4.69654454482031e-15,-0.594983637931781,0.038,0.111,1.17831606084997e-10
"Abhd10",4.71094376623383e-15,1.55193149581574,0.247,0.149,1.18192868151041e-10
"Pole3",4.71650523088336e-15,-0.616612484531576,0.116,0.217,1.18332399737633e-10
"Azin2",4.79192224335821e-15,2.36537825892835,0.081,0.026,1.20224537163614e-10
"Ess2",4.83186343759764e-15,-1.46364574195049,0.025,0.091,1.21226621785887e-10
"Hif1a",4.83225997373296e-15,-0.352865160838023,0.3,0.427,1.21236570480986e-10
"Shfl",4.86103725031595e-15,-0.378467394341635,0.023,0.088,1.21958563573177e-10
"Rps15a-ps6",4.87933010291335e-15,3.09164814555719,0.071,0.02,1.22417512951993e-10
"Dnaaf9",4.96832224187774e-15,-1.52622664072843,0.025,0.091,1.24650236726471e-10
"Pgam2",4.98971134303311e-15,-3.6375532842187,0.022,0.085,1.25186867885358e-10
"Bicral",5.06439759650083e-15,-1.35858079057397,0.02,0.082,1.27060671298609e-10
"Fam181b",5.13017510398436e-15,-1.98892408241834,0.014,0.072,1.28710963183864e-10
"Npnt",5.20354432692283e-15,-4.59126224063762,0.022,0.084,1.30551723618167e-10
"Ero1lb",5.45061319470817e-15,3.09438464259384,0.056,0.013,1.36750434442033e-10
"Cyfip1",5.56686474975938e-15,-0.251001722864934,0.24,0.37,1.39667069706713e-10
"Supt4a",5.77603807515035e-15,-0.98768009281091,0.287,0.387,1.44915019267447e-10
"Edil3",5.77634121555133e-15,-4.30208710335367,0.004,0.051,1.44922624756967e-10
"Cyp27a1",5.86272887403762e-15,1.89993195660138,0.238,0.148,1.4709000472073e-10
"Rgs7bp",5.89059485746871e-15,-0.891942127316802,0.199,0.31,1.47789134379033e-10
"Gpsm1",6.05130109793906e-15,2.03695525038715,0.215,0.128,1.51821093246193e-10
"Pcdhga4",6.08442634947559e-15,-0.434515774322299,0.103,0.203,1.52652172681993e-10
"BC005624",6.11347596292903e-15,-0.457702341054436,0.213,0.332,1.53380998433926e-10
"Pxylp1",6.19857003186801e-15,-2.38769247986405,0.024,0.089,1.55515923529537e-10
"Trappc4",6.22822132543815e-15,-0.381209985948569,0.196,0.321,1.56259844833918e-10
"Sema3d",6.26243960087343e-15,-2.8810077631171,0.009,0.061,1.57118347146313e-10
"Fam161a",6.28703637070041e-15,2.1838843603346,0.103,0.04,1.57735455504503e-10
"Abhd18",6.35047150913708e-15,-1.90333548626854,0.013,0.069,1.5932697969274e-10
"Ccl19",6.35761606104784e-15,-2.81503629222176,0.028,0.094,1.59506229355629e-10
"LOC115489054",6.39850147981242e-15,-2.07069759090092,0.006,0.055,1.60532003627014e-10
"Exosc6",6.4030497474363e-15,2.68657399626896,0.057,0.013,1.60646115113429e-10
"Rassf2",6.46244761895075e-15,-1.49575186139104,0.011,0.065,1.62136348311855e-10
"Scrn1",6.46888802981254e-15,-2.99845928270716,0.029,0.097,1.62297931779967e-10
"Bloc1s1",6.89814464112914e-15,0.402928988574307,0.782,0.623,1.73067550901289e-10
"Gm10244",7.06379800820008e-15,-1.26149188996391,0.008,0.06,1.77223628227732e-10
"Tra2a",7.07939880889464e-15,-0.592808023004408,0.263,0.38,1.77615036716358e-10
"Zeb2",7.10356902538135e-15,-0.537340861648828,0.28,0.397,1.78221443277793e-10
"Isg20",7.13582677218822e-15,-1.23407308452295,0.027,0.094,1.7903075788743e-10
"Trarg1",7.3490998534826e-15,-1.0601171550265,0.043,0.118,1.84381566224025e-10
"Psma5",7.43573760251012e-15,-0.579042140607944,0.33,0.439,1.86555220709376e-10
"Nat9",7.53788045690986e-15,-1.00859960470656,0.049,0.127,1.89117882783411e-10
"Smek1",7.65070567893354e-15,1.42248208307905,0.183,0.096,1.91948554778764e-10
"Kif4",7.67456059941594e-15,-0.792579068715251,0.013,0.069,1.92547050878747e-10
"Adssl1",7.67752257290435e-15,-1.87259392290952,0.03,0.098,1.92621363831597e-10
"Evl",7.69069639318934e-15,-1.82729977457655,0.04,0.112,1.92951881808727e-10
"Tdg",7.72797370951173e-15,-1.28301086869506,0.051,0.127,1.9388713239794e-10
"Gpsm2",7.72951525613074e-15,-0.862796395503147,0.044,0.119,1.93925808261064e-10
"Elf2",7.96411543182227e-15,-0.43510080521324,0.136,0.244,1.99811692068989e-10
"Plxna4",8.02862850650269e-15,-3.34730143151291,0.011,0.066,2.01430260599646e-10
"Nono",8.47085364408478e-15,-0.446365049098567,0.365,0.488,2.12525247076443e-10
"Ckb",8.50432236885609e-15,-1.86517363731257,0.544,0.536,2.1336494391223e-10
"Gm11273",8.53429765775757e-15,-1.60839420389053,0.015,0.073,2.1411699393548e-10
"Fam196a",8.58376454936865e-15,3.61934935467685,0.044,0.007,2.1535806877911e-10
"Olfml3",8.6489678255938e-15,-1.94310470265208,0.198,0.311,2.16993953776323e-10
"Sptbn1",8.77433296121197e-15,0.487998565299491,0.895,0.852,2.20139239663847e-10
"Gli2",8.77666120113416e-15,-0.850022565661085,0.018,0.078,2.20197652875255e-10
"Gm6807",8.83213364594908e-15,-1.08032158992215,0.016,0.075,2.21589401043216e-10
"Reep5",9.04526840567737e-15,-0.226609781917259,0.508,0.635,2.2693673903004e-10
"Cfap410",9.25624100886741e-15,-1.42541345253964,0.034,0.104,2.32229830671474e-10
"Nrip2",9.27884147388313e-15,-3.92763949200178,0.361,0.38,2.32796853738254e-10
"Gm13375",9.36114397309923e-15,2.31900882383425,0.046,0.008,2.34861741141087e-10
"Nr2c2ap",9.37986506649268e-15,-1.04189941545076,0.083,0.172,2.35331434653235e-10
"Tspan4",9.46523660965162e-15,0.89844525701351,0.569,0.494,2.3747332129955e-10
"Mpst",9.56385389818833e-15,-2.69193453470953,0.013,0.068,2.39947530451647e-10
"Ehbp1l1",9.61635065426855e-15,-0.389810776491627,0.225,0.35,2.41264621564944e-10
"Iqck",9.77439131178899e-15,-2.38259092273142,0.012,0.067,2.45229703621474e-10
"Akirin1",9.87676902512125e-15,-0.592760397915897,0.17,0.285,2.47798258071267e-10
"Actn4",1.02590317082709e-14,-0.488054698358201,0.705,0.764,2.57388846528808e-10
"Auh",1.0604277586796e-14,-0.286531510771677,0.088,0.185,2.66050720375126e-10
"Gm12166",1.06324087005807e-14,-2.84598895752344,0.007,0.057,2.6675650188887e-10
"Plekhf1",1.08630577925548e-14,-1.56555842373627,0.06,0.143,2.72543256957408e-10
"Fnbp1",1.10101574694989e-14,1.22835205017002,0.357,0.248,2.76233840752258e-10
"C1qtnf7",1.15006708243743e-14,-0.728301280593389,0.152,0.257,2.88540330312726e-10
"Ugdh",1.15487233537391e-14,-0.318112426246295,0.17,0.284,2.89745920221961e-10
"Snx10",1.15918337828024e-14,-0.568918855398717,0.055,0.136,2.90827517776728e-10
"Dnaaf5",1.17142674678699e-14,-6.76113546276205,0.006,0.054,2.93899256501389e-10
"Pde5a",1.19479375784811e-14,0.963295120459828,0.409,0.287,2.99761805906512e-10
"Tradd",1.20445080857872e-14,-1.23674525691977,0.062,0.146,3.02184663364316e-10
"B230354K17Rik",1.22211899243649e-14,-1.13613971060169,0.015,0.072,3.0661743401239e-10
"Gatd1",1.24412562707345e-14,-0.672925574491904,0.051,0.128,3.12138678576457e-10
"Ntmt1",1.24413107370784e-14,-0.581647271636105,0.108,0.21,3.12140045082559e-10
"Gm43194",1.24523571373668e-14,-3.25373945730727,0.002,0.047,3.12417188219396e-10
"Unc13d",1.2886488364601e-14,-2.80216112043467,0.03,0.097,3.23309106579473e-10
"Znhit3",1.30352526975884e-14,0.35509454480591,0.131,0.247,3.27041454929795e-10
"Tbx3os1",1.31487098250864e-14,-0.52438041214821,0.041,0.115,3.29887980801594e-10
"Mir22",1.33836660314191e-14,-0.978402787573692,0.009,0.06,3.35782797062274e-10
"Mir7090",1.33946294666332e-14,1.37721161220199,0.077,0.024,3.36057858688359e-10
"Idh2",1.37983708315036e-14,-0.672958716304351,0.364,0.475,3.46187325791594e-10
"Eef1akmt2",1.3905152672047e-14,-0.700970717483359,0.025,0.089,3.48866375388987e-10
"Tmem131",1.41828953791929e-14,1.01968553511558,0.325,0.218,3.5583466216857e-10
"Sdf2l1",1.43165782001585e-14,-0.968198870634766,0.093,0.187,3.59188630463776e-10
"Serpinh1",1.44957253362536e-14,-0.42388087979585,0.808,0.846,3.63683252961266e-10
"Gm19522",1.45057102603107e-14,3.62519440874763,0.042,0.006,3.63933764720935e-10
"Wnk2",1.48657721962701e-14,-2.84202752458235,0.019,0.078,3.72967358632221e-10
"Speg",1.50138528762205e-14,-1.55364637110671,0.15,0.248,3.76682554811496e-10
"Snapc3",1.51083830029433e-14,-0.31331483094882,0.099,0.197,3.79054221160844e-10
"Suox",1.51352349791035e-14,1.97772826517924,0.139,0.066,3.79727910390728e-10
"Olfr613",1.52506913809573e-14,-2.64195498152771,0.005,0.052,3.82624596056837e-10
"Pcdhgb5",1.55714928744724e-14,-0.705967772803485,0.103,0.201,3.90673184727637e-10
"Gm17541",1.5698728944738e-14,-2.07850631241047,0.014,0.069,3.93865410494533e-10
"E030030I06Rik",1.59519176397462e-14,-2.07568697652848,0.009,0.061,4.00217661663592e-10
"Becn1",1.59611763003026e-14,-0.208456083483461,0.243,0.37,4.00449952198292e-10
"Gch1",1.67122953622835e-14,-1.42637626292084,0.021,0.083,4.19294778344331e-10
