"1249","Phactr3"
"1250","Ucma"
"1251","Bend7"
"1252","Upf2"
"1253","Camk1d"
"1254","Dhtkd1"
"1255","Usp6nl"
"1256","Kin"
"1257","Taf3"
"1258","Itih5"
"1259","Prkcq"
"1260","Il2ra"
"1261","Itga8"
"1262","Rsu1"
"1263","Pter"
"1264","Cubn"
"1265","St8sia6"
"1266","Mrc1"
"1267","Slc39a12"
"1268","Arl5b"
"1269","Plxdc2"
"1270","Nebl"
"1271","BC061194"
"1272","Dnajc1"
"1273","Mllt10"
"1274","Armc3"
"1275","Etl4"
"1276","Gpr158"
"1277","Gad2"
"1278","Apbb1ip"
"1279","Myo3a"
"1280","Pdss1"
"1281","Ehmt1"
"1282","Cacna1b"
"1283","Pnpla7"
"1284","Grin1os"
"1285","Edf1"
"1286","Camsap1"
"1287","Nacc2"
"1288","Grin1"
"1289","Gpsm1"
"1290","Fam163b"
"1291","Notch1"
"1292","Adamts13"
"1293","Wdr5"
"1294","Vav2"
"1295","Col5a1"
"1296","Gtf3c5"
"1297","Ak8"
"1298","Ntng2"
"1299","1700101E01Rik"
"1300","Gtf3c4"
"1301","Phyhd1"
"1302","Rapgef1"
"1303","Sptan1"
"1304","Tbc1d13"
"1305","Fnbp1"
"1306","1700001O22Rik"
"1307","Gpr107"
"1308","Ciz1"
"1309","Abl1"
"1310","Nup214"
"1311","Pomt1"
"1312","Fubp3"
"1313","Ralgps1"
"1314","Ttc16"
"1315","Zbtb34"
"1316","Garnl3"
"1317","Fam129b"
"1318","Mvb12b"
"1319","Pbx3"
"1320","Hc"
"1321","Psmd5"
"1322","Gapvd1"
"1323","Cntrl"
"1324","Gsn"
"1325","Mrrf"
"1326","Ttll11"
"1327","Ndufa8"
"1328","Rabgap1"
"1329","Pdcl"
"1330","Strbp"
"1331","Dennd1a"
"1332","Nek6"
"1333","Golga1"
"1334","Scai"
"1335","Kynu"
